ASV_ID,domain,phylum,class,order,family,genus,species,mean_CN,SRR8985886_FD10_duringflight,SRR8985887_FD90_duringflight,SRR8985888_L150_preflight,SRR8985889_L60_preflight,SRR8985890_R180_postflight,SRR8985891_L180_preflight,SRR8985892_R33_postflight,SRR8985893_R63_postflight,SRR8985894_R0_postflight,SRR8985895_R18_postflight,SRR8985896_neg_control2,SRR8985897_R0_postflight,SRR8985898_R14_preflight,SRR8985899_L120_preflight,SRR8985900_L180_preflight,SRR8985901_R180_postflight,SRR8985902_R60_postflight,SRR8985903_FD90_duringflight,SRR8985904_FD10_duringflight,SRR8985905_L60_preflight,SRR8985906_L90_preflight,SRR8985907_FD10_duringflight,SRR8985908_FD90_duringflight,SRR8985909_R0_postflight,SRR8985910_R18_postflight,SRR8985911_R30_postflight,SRR8985912_R60_postflight,SRR8985913_R180_postflight,SRR8985914_L60_preflight,SRR8985915_R33_postflight,SRR8985916_R63_postflight,SRR8985917_R63_postflight,SRR8985918_R30_postflight,SRR8985919_L120_preflight,SRR8985920_R180_postflight,SRR8985921_L90_preflight,SRR8985922_L120_preflight,SRR8985923_FD10_duringflight,SRR8985924_L60_preflight,SRR8985925_R14_preflight,SRR8985926_FD90_duringflight,SRR8985927_FD90_duringflight,SRR8985928_R14_duringflight,SRR8985929_L60_preflight,SRR8985930_FD7_duringflight,SRR8985931_L180_preflight,SRR8985932_L90_preflight,SRR8985933_L240_preflight,SRR8985934_L240_preflight,SRR8985935_R1_duringflight,SRR8985936_R0_postflight,SRR8985937_R60_postflight,SRR8985938_R60_postflight,SRR8985939_R0_postflight,SRR8985940_R30_postflight,SRR8985941_FD10_duringflight,SRR8985942_FD90_duringflight,SRR8985943_R180_postflight,SRR8985944_L90_preflight,SRR8985945_R14_preflight,SRR8985946_R0_postflight,SRR8985947_FD90_duringflight,SRR8985948_FD10_duringflight,SRR8985949_L60_preflight,SRR8985950_L180_preflight,SRR8985951_R60_postflight,SRR8985952_R33_postflight,SRR8985953_R18_postflight,SRR8985954_R1_postflight,SRR8985955_R18_postflight,SRR8985956_R0_postflight,SRR8985957_R33_postflight,SRR8985958_R63_postflight,SRR8985959_L180_preflight,SRR8985960_L90_preflight,SRR8985961_L60_preflight,SRR8985962_FD10_duringflight,SRR8985963_FD90_duringflight,SRR8985964_R1_duringflight,SRR8985965_R0_postflight,SRR8985966_R18_postflight,SRR8985967_R60_postflight,SRR8985968_R18_postflight,SRR8985969_FD90_duringflight,SRR8985970_L60_preflight,SRR8985971_FD10_duringflight,SRR8985972_L90_preflight,SRR8985973_R1_postflight,SRR8985974_FD90_duringflight,SRR8985975_neg_control1,SRR8985976_R18_postflight
ASV_223,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA,3.1,0,2.81E-05,0.000456106,0,0,0.000431944,0,0,0.000194163,5.43E-05,0.665397724,0,5.79E-06,3.20E-05,0,0,0.000207103,0.000191991,1.06E-05,0,0,0.000160159,4.16E-05,9.25E-05,0.000123952,0,0,0,3.36E-05,0.000726517,0.000336871,0,0,0,0,0,0.000282424,0,0,0,0,8.87E-05,0,7.33E-05,1.11E-05,4.50E-05,0,0,0.000262358,0.000113301,3.04E-05,0,0.00032516,0,0,0,0.000168681,0,0.000161761,0,0,0,0,0.003418627,0.000110456,9.70E-05,0,0.000149739,8.24E-05,0.000301745,0,0.000622897,7.46E-05,1.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22E-05,0,0.788339214,0.000302563
ASV_306,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA,1,0,0,0,0,0.002428604,0,0.002969994,0.001894734,0.00080254,0.003195381,0,0.000676047,0,0.000347085,0.000909992,0.000649356,0.003852121,3.50E-05,0.00011493,0.000223069,0.002507556,0.00069509,0.00103158,0,0.000192125,0,0.000168955,0.000450281,0,0,0.000481985,9.89E-05,0.000365029,0.00119366,0.001471381,0.000315791,0.001386233,0,0.000533916,0.000174524,0.000317468,0.000549702,0.003828831,0.007497953,0.002591906,0.002418338,0.004718594,0.001376162,0.001755038,0.001990318,0.001601374,0.000227106,0.000839995,0.000682606,0.000488272,0.000779754,0.004078704,0.000506715,0.000334306,0.000453106,0.001347828,0.000272659,0,0,0.001301175,0,0.000154905,0,0.000109513,0.001039343,0.000419592,0,0,0.000182893,0,0.000104165,0,0,0,0.000566238,0,0.000291199,0.000477546,0,0.000244159,0.000176747,0,0.000432024,0.000111707,0.01440384,0
ASV_335,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA,1,0,0.000348468,0,0.000254982,0.004857207,0,0.00229935,0.002066982,0.00080254,0.000504534,0,0.002626184,0.001166873,0.00069417,0.001408322,0,0,0.000560161,0.000443301,0.003314162,0.00260218,0,0,0,0,0.001041271,0.001210844,0.000450281,0,0,0,0,0,0,0,0,0.000364798,0.000161776,0,0.000135741,0,0.000274851,0.002747749,0.002499318,0.001174997,0.002836896,0.00279486,0.00096841,0.00081331,0.003044015,0.000941985,0,0.000125999,0.000160613,0,0,0.001882479,0,0.00025073,0.000906211,0.000317136,0,0,0,0,0,0,0,3.65E-05,0,0,0,0,0,0,0,0,0,0,0.000169871,0,0.000161777,0.000212243,0,0,0,0,0,5.59E-05,0,0
ASV_85,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,NA,1,0.016724374,0.010541161,0.002356547,0.018996182,0,0.017853689,0.000574837,0.000430621,0.001805715,0.000336356,0.01577616,0.002678188,0.000718076,0.000545419,0.012284898,0,0,0.000280081,0.000919438,0.001306545,0.000449468,0.002681061,0.000128948,0,0.004482914,0.000535511,0.000535024,0.0017636,0.001145759,0.003414631,0.001285294,0.003065069,0.005986478,0.027304966,0.00435755,0.037488915,0.022471571,0.002669303,0.02642883,0.001958552,0.008715942,0.001138668,0.000900901,0.000681632,0.000241911,0.000186026,0,0,0,0.00046831,0.00122458,0.017070826,0.010709941,0.029713441,0.015399357,0.000974693,0,0.012762885,0,0,0,0.008179761,0.003110604,0.017662905,0.009793054,0.011671507,0.001084333,0.006118882,0.001825219,0.011224908,0.011580733,0.011034172,0.004778087,0.006547579,0.004566202,0.005833247,0.00349919,0.006194752,0.002613424,0.009626044,0.00418605,0.010741996,0.023081404,0.004842846,0.002441587,0.02032586,0.012712545,0.010966763,0.011059037,0,0.008988645
ASV_345,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,4.3,7.56E-05,0,0,4.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001333638,0.002461825,0,0.000592237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067158,0,0,3.40E-05,0,0,0,0,0.0008932,0.000897129,0.001413093,0.000942934,0.000654836,0.001463791,1.32E-05,0,0,0,0,0,0,0,0,0,0,0
ASV_358,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,4.3,1.08E-05,0,0,8.89E-05,0,0,0,0,0,0,0,2.42E-05,1.67E-05,0,6.55E-05,0,0,0,2.67E-05,2.96E-05,5.50E-06,0,0,0,0,0.000124537,7.20E-05,1.75E-05,0,0,0,0.000137963,0.000254672,0,5.26E-05,0,0,0.000253951,6.21E-05,0.000261561,0.000382573,0,0,0,0,0,0,0,0,0,0,0.00030809,0,0.000336167,0.000192164,0,0,0.000434538,0,0,0,0,0,0,0,0.000167895,0,1.96E-05,2.55E-05,0,0,0,0,0.000221173,0.000164779,0.000605611,0.000206671,8.73E-05,0.000128403,0,3.99E-05,3.01E-05,2.47E-05,0,0,0.000830298,0.000281562,0,0.001008831,0,0
ASV_367,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001103701,0.002105284,0,0.000513272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086768,0.000854408,0.001477691,0.000839599,0.000592471,0.001343949,3.95E-05,7.18E-05,0,0,0,0,0,0,0,0,0,0
ASV_278,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,F0058,NA,3,0,8.71E-05,0,0,0,0,0,0,0,0,0,2.60E-05,2.39E-05,4.96E-05,0.000245554,0.012727387,0.000214007,9.34E-05,8.76E-05,0.000159335,0.000275989,0.001638426,4.30E-05,0.000114711,6.40E-05,0.000218171,5.63E-05,3.75E-05,0.000781199,0,0.000562316,0,0,0.00012434,5.66E-05,0.000375942,0,0.001267245,0.00037819,0.001422051,0.000365569,0,0,0,0,0,0,0,0,0,0,0.000214489,0.000195999,0.000321226,0.001377178,0.00142955,0.001185264,0.001224561,5.57E-05,0.000704831,0.009355509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36E-05,0,0,0,0,0.000161428,0,0,0,0,0,0,3.91E-05
ASV_10,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,9.78E-05,0,1.77E-05,0,0,0,0,0,7.92E-05,0,0.002075811,0.065586176,0.023913809,0.006197944,0.010576667,0.006117621,0,0.006218896,0.018587515,0.026307001,0.002925897,0.003671433,0.000135734,0.006233645,0.000168531,0.045502747,0.065833178,0.003347483,0.001822798,9.56E-05,0.000528493,0.103985972,0.116847757,0.000255223,0.079302649,0.000213693,0.000499198,0.011920331,0.000316134,0.010165282,0.005339236,9.30E-05,0,0,0.00030921,0,0,0.000254845,1.13E-05,0.000123239,9.92E-05,0.00036855,0.000828943,0.0001268,0.007818287,0,0,0.007500716,0,0,0,0,0,0,3.60E-05,0.000189987,0,0.000632988,7.69E-05,0,0,0,0,0.225459267,0.151391843,0.221460528,0.06149162,0.097240245,0.023422011,0.0179557,0.050447496,0,0.000223413,0.009175919,0.003341119,0.000195352,4.19E-05,3.50E-05,0.000313565,0,0.007415118
ASV_12,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0.000525693,0.000917021,0,0.000290769,0.001810801,0,2.52E-05,2.27E-05,0.000105597,0,0,0.120641615,0.045352146,0.012650331,0.015559959,0.002563249,0,0.014501544,0.042368474,0.061436113,0.011012577,0.00632375,0.000305402,0.002354597,0.002342575,0.109482178,0.120758383,0.009469724,0.005125762,0.002351622,0.001564338,0,0,0.000353386,0,0.00064108,0.001132795,0.01789114,0.000807899,0.017467751,0.007389868,5.17E-05,0.000142248,4.48E-05,0.00030921,6.12E-05,2.87E-05,0.000295083,1.13E-05,9.24E-05,0,0.000757021,0.001094205,0.000359266,0.014628401,0.000307798,0,0.015393136,2.20E-05,0,0,7.18E-05,2.10E-05,0,0.000144175,0.006253724,0.000448408,0.001066085,0.00227672,0,0.000242922,0.00010889,0.000162244,0,0,0,0,0,0,0,0,9.37E-05,0.000181523,0.022149649,0.020239471,0.013042039,0.002288962,8.75E-05,0.009637216,0,0.021977957
ASV_193,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,0,0,0,0,0,0.000417398,0.000510212,0.000495836,0.00023377,0,0,0.000257969,0.002540553,0.003203466,0.000641207,0.00415486,4.52E-05,0.003924329,0.000168531,0.002074712,0.002526915,0.000868963,0.001973555,0,0.000359375,0,0,0,0,0,0,0,0,0.000408244,0.000303797,0,0,0,0,0,0,0,0,0,0,0.000149412,0,0,0.001027942,0,0,0.00119178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001988116,0.000235592,0,0,0,0,0,0.000966742
ASV_208,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007921039,0.001375054,0,0.005467785,0,0
ASV_213,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3,0.000495537,0.000232312,0,0,0.001011918,0,0.000510967,0.000488037,0.001939472,0.000280297,0,0,0,0,0,0,0,0,0,0,0,0.001158483,7.16E-05,0.000458845,0.000170778,0,0,0,0.001319358,0,0.006292585,0.000329577,0.000219017,0,0.000471596,0,0,0,0,0,0,0.001714546,0.002372374,0.001723014,0.002062005,0.000527074,0.000617047,0.002038759,5.71E-05,0.004175765,0.000188397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296759,2.01E-05,0,2.81E-05,0,0,0.001174857,0.000827563,0.00038533,0,0,0,0,0,0.000159505,0,0,0.000301984,0,0,3.62E-05,0.002026694,0.000403573,1.11E-05,0.003798053,0,2.61E-05
ASV_215,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3,0,0,0,0,0,0,0,0,0,0,0,0.001638115,0.000963418,0.000487572,0.000324997,0.002121231,0,0.000303421,0.000481611,0.002528111,0.008216582,0,0,0,0,0.004303919,0.002187029,0.001175734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194939,0.000104582,0,0,0,0.000502132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_240,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,0,0,0,0,0,2.74E-05,0.00430373,2.61E-05,0,0,0,0.000230329,0.003560231,0.000226423,0.001904945,0,0,0,0,0,5.93E-05,2.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_27,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,0,0,0,0,0,0.000834795,0.001535359,0.000619794,0.000307892,0.000683533,0.000506858,0.000442233,0.003720095,0.004352354,0.000859093,0.003370924,0.000305402,0.00021131,0.000235943,0.003241249,0.003631051,0.000562851,0.003768943,0.00017207,0.000105699,0.040902277,0.048145426,0,0.029114869,0,0,0,0,0,0,0,0,0,0,3.67E-05,0,0,2.25E-05,0,0,0,0,0,0,0,0,0.00014168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079231288,0.052229564,0.081586874,0.021778587,0.065109115,0.008669438,0.006109408,0.020207893,0,0,0.000203909,0.00066394,0.005841941,0.000913908,0,0.004169431,0,0
ASV_274,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008087605,0.000135734,0.012738975,0.000303355,0,0,0,0.004029342,7.65E-05,0.000274816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_362,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0,7.56E-05,0,0.000158396,8.85E-05,0,0.000205278,0.000226761,0,7.98E-05,0,0,3.69E-05,0.000155544,0.000134177,0.000143182,0.003749827,5.66E-05,9.06E-05,0.000101118,0.00130746,0.000289002,8.89E-05,0.000452273,0.000477972,0.000528493,0,0,5.89E-05,0.000342528,5.94E-05,0,0.000340581,7.03E-05,0.000290874,0.000136709,0.000123993,0.000331911,0,3.64E-05,0,1.91E-05,0,0,9.24E-05,0,0.000109569,4.42E-05,0,0.000237217,0.000359097,0,0.000125012,0,0,0,0.000107628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37E-05,4.28E-05,0,0,0,0,0,0
ASV_38,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0.000268959,6.88E-05,0,3.36E-05,5.33E-05,0,0,0,7.92E-05,0,0,0.001464313,0.001719602,0.000789422,0.002446032,0.007279628,0,0.000525151,0.00161593,0.00213844,0.001575004,0.011327874,0.000791783,0.001222579,0.002207751,0.003515267,0.001007802,0.000928211,0.007866811,0.001911888,0.00139522,0.000221164,0,0.00092273,0.000193603,0.002077573,0.000268799,0.009291472,0.002774957,0.01980495,0.010108853,0.000175657,0.000106686,5.98E-05,0.000572948,0,0,0.000442625,0,0.000184859,0,0.003396634,0.002674722,0.002314098,0.02508573,5.13E-05,0,0.02367726,0,0,0,0.000681647,2.10E-05,0,0.000252305,0.000395805,4.08E-05,0.000533042,0.000288192,0.002215442,0.000618346,0.000508153,0.000831501,0,0,0.000502551,0,0,0,0,0,0,0.000865727,0.043853246,0.050280986,0.000106978,0,1.75E-05,0.000225375,0,0.038556556
ASV_41,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA,3.8,0,0,0,0,0,0.000117458,5.04E-05,2.27E-05,0,0,0,0.05476805,0.019166006,0.003660049,0.005165747,6.84E-05,0,0.003943241,0.013087305,0.019564626,0.001649708,0,0,1.51E-05,0,0.035739856,0.051086665,0.002034164,0,0,0,1.30E-05,0,0,0,0,0.000230399,1.06E-05,0,0,0,0,1.19E-05,0,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_128,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,4.05E-05,0,0.000197661,0,0.000830404,0,0,0,0,0,0,0,0,1.01E-05,6.04E-05,0,4.89E-05,0.000122184,0,0,0.000138556,1.00E-05,5.34E-05,0.000119147,0,0,0,0,0.000135166,0.000261542,0.005300063,0,3.47E-05,3.95E-05,0.000104914,0,0.004994361,0.000124166,0.005258281,0.000268472,4.57E-05,5.24E-05,0,0,0,0,0,0,0,0,0.000228867,0.000253952,5.60E-05,0.000873475,0,0,0.001384628,0,0,0.000368763,0,0,0,0,0.000125921,0,0.000794915,3.40E-05,0.00125688,0.003259155,0.000192456,5.38E-05,0.000119093,0.005980858,6.46E-05,0.001343358,0.000124731,0.019739781,0,0.000255344,0.000361177,0.000135737,0,2.52E-05,3.70E-05,0.000229696,6.96E-05,0.001069447,0,0
ASV_201,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,1.08E-05,0,0,0,0,0,0,0,0,0,0,0,0.000972742,0,3.02E-05,0,0,0,0.000469647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012509417,0,0.005677681,0.001107447,0,0,0,0,0,0,0,0,0,0,0.000132039,0.000361393,0,4.37E-05,0,0,0.000169396,0,0,0,0,0,0.00082153,0,0,0,0,0,0.000120854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270298,0,0,0,0,0,0,0
ASV_236,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,2.42E-05,0.001093813,0,0,0,0,0,0.001382212,7.41E-06,0.000104527,0,0,0,0,0.000214481,6.55E-05,0.000130896,0,0,0,0.000816279,0.000135825,0,0,2.10E-05,0,0.001316781,0,8.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,0.000286837,0.000161496,0.002195874,0.0012972,0.004768022,0.000223861,5.59E-05,0,0,0,0.001242875,0,0,0,0,0,0
ASV_242,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0.000419934,0,0,0,0.000329814,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-05,0,0.007439811,0,0.00332363,0.000429555,0,0.000712341,0,0,0,0,0,0,0.000680683,0,0,0.000302789,0,6.11E-05,0,0,0.000191491,0,0,0,0,0,0,0,4.20E-05,0,2.94E-05,0,0,0,0,0,1.70E-05,1.83E-05,0,0.000361673,0,0.001027222,0,0,0.000285932,7.40E-05,0.000180199,0,0,0,3.86E-05,3.90E-05,0,0
ASV_272,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,11.9,0,0,0,0,0,0,0,0,0,0,0,3.93E-05,0.000677344,0,0,0,0,8.83E-06,0.000693994,2.68E-05,6.56E-05,0,0,0,0,0.000137503,5.68E-05,8.51E-05,0,0,0,0,0,0,0,4.55E-05,0,0.001651746,0,8.96E-05,0,0,0,7.16E-06,0,0,0,0,0,0,0,0,0,0,6.31E-06,0,0,0,0,0,0,0,0,0,0,5.06E-06,0,3.55E-06,0,0,0,0,0,0,0,0,0,0,6.19E-06,0,0,0,0,0,0.000314602,0,0,0,0,0,0
ASV_282,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-05,0,0,0,0,0,0.000236541,0,0.000678316,0,0,0.000868615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25E-05,0,0,0,0.001429119,0.000768968,0.000565237,0.004197995,0.001253544,0.005564119,5.27E-05,0,0,0,0,0,0,0,0,0,0,0
ASV_287,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E-05,0,0,0.000144769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010208,4.27E-05,3.23E-05,0.003293812,0.000455267,0.010905673,0,0,0,2.47E-05,0,0,2.47E-05,0,0,2.60E-05,0,0
ASV_331,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0.002309636,0,0,1.81E-05,0.000734775,0,0,0,0,0,0.000988931,0,0.000137536,6.93E-05,0,0,0,9.69E-05,1.31E-05,0.000270518,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-05,0.003226484,0,0,0,0,0,0,0.002504914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,1.40E-05,0,4.91E-05,0,0,0,0,0,0,4.88E-05,5.65E-05,0.000245421,5.61E-05,0.001232666,5.27E-05,1.60E-05,3.01E-05,0,0,0,0,0,2.32E-05,0,0,0
ASV_334,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119093,9.76E-05,5.65E-05,0.0026738,0.000367956,0.007644243,0,0,0,0,0,0,0,0,0,0,0,0
ASV_209,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260246,0,0.000356708,0,0.003056812,0.000620832,0.004311249,0.000973211,0,0,0,0,0,0,0,0,0,0,0.001311583,0.00018558,0.001391358,0.003642389,0,0,0.004544232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_217,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0.000200393,0,0,0,0,0,0.000114548,2.96E-05,1.65E-05,0,0,0,0,5.53E-05,4.58E-05,6.11E-05,0,0,9.34E-05,0.000356403,0.000220715,0,0.001987285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001922506,0.000787276,0.000524863,0.006303451,0.002694184,0.007395998,0,7.18E-05,0,0,0.000213986,0.000416395,5.34E-05,0,0,4.76E-05,0,9.09E-06
ASV_376,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188113,6.17E-05,0,0,0.001335876,0,0,0.002706091,0,0
ASV_381,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104098,0,9.44E-05,0,0.002379611,0.000481145,0.001907593,0.000577215,0,0,0,0,0,0,0,0,0,0,7.04E-05,0.000107441,0,0.00033192,0,0,0.000684949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_384,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,4.3,0,6.08E-05,0,3.95E-05,0,0,0,0,0,0,0.016509935,0,2.92E-05,0,0,6.04E-05,0,0,8.02E-05,7.41E-06,0,0.000669688,6.00E-05,0,0.000461695,0,0,0,0.001453394,6.76E-05,1.87E-05,0.000149459,0.000203737,0,0.000236895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245344,2.55E-05,0,0,0,0,0.001369573,0.000756762,0.000258394,0.000116252,0.00030559,0.000847458,0,0.000143631,0,0,0.000563122,0.000296523,0,0,0,0,0,0
